'TIME'	'LOWER- 64cm'	'LOWER- 50cm'	'LOWER- 30cm'	'LOWER-10cm'	'MIDDLE- 64cm'	'MIDDLE- 50cm'	'MIDDLE- 30cm'	'MIDDLE-10cm'	'UPPER- 64cm'	'UPPER- 50cm'	'UPPER- 30cm'	'UPPER- 10cm'	'adjusted time'			
1	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2761.05		12/30/1899	1
2	-0.5324	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	-0.3695	-1.8288	2761.1		12/30/1899	2
3	-1.0899	0.7342	-0.3549	-3.9932	20.0534	9.7418	0.9448	0.163	32.4823	16.6462	0.1927	-1.8288	2761.15		12/30/1899	3
4	-1.0899	-0.4535	-0.3549	-3.9932	20.6164	9.7418	0.9448	0.163	32.4823	18.349	0.1927	-1.8288	2761.2		12/30/1899	4
5	-1.0899	1.3281	-0.9207	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.7549	-1.8288	2761.25		12/30/1899	5
6	-1.6474	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.3831	0.163	32.4823	17.2138	-0.3695	-1.2713	2761.3		12/30/1899	6
7	-1.0899	1.3281	-0.3549	-3.9932	20.0534	10.3001	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2761.35		12/30/1899	7
8	-1.0899	0.7342	-0.3549	-2.8595	20.0534	9.7418	0.9448	0.163	32.4823	17.2138	0.1927	-2.3863	2761.4		12/30/1899	8
9	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2761.45		12/30/1899	9
10	-1.6474	1.3281	-0.3549	-3.9932	20.0534	10.3001	0.9448	0.163	31.9097	17.2138	0.1927	-1.8288	2761.5		12/30/1899	10
11	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2761.55		12/30/1899	11
12	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	-0.3695	-1.8288	2761.6		12/30/1899	12
13	-1.0899	1.3281	-0.3549	-3.9932	20.6164	9.7418	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2761.65		12/30/1899	13
14	-1.6474	1.3281	0.2108	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	-0.3695	-1.8288	2761.7		12/30/1899	14
15	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2761.75		12/30/1899	15
16	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2761.8		12/30/1899	16
17	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.8288	2761.85		12/30/1899	17
18	-1.6474	0.7342	-0.3549	-3.9932	20.6164	9.7418	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2761.9		12/30/1899	18
19	-1.6474	1.3281	-0.3549	-3.9932	20.6164	9.7418	0.9448	0.163	32.4823	17.2138	0.1927	-2.3863	2761.95		12/30/1899	19
20	-1.6474	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.7288	32.4823	17.2138	0.1927	-2.3863	2762		12/30/1899	20
21	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.05		12/30/1899	21
22	-2.205	0.7342	-0.3549	-3.9932	20.0534	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.2713	2762.1		12/30/1899	22
23	-1.0899	1.3281	0.2108	-3.9932	20.6164	9.7418	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2762.15		12/30/1899	23
24	-1.0899	1.3281	-0.9207	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.7814	0.1927	-1.2713	2762.2		12/30/1899	24
25	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.25		12/30/1899	25
26	-1.6474	1.3281	-0.3549	-3.9932	20.6164	9.7418	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.3		12/30/1899	26
27	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.35		12/30/1899	27
28	-1.0899	0.7342	-0.3549	-3.4264	20.6164	9.7418	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2762.4		12/30/1899	28
29	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.45		12/30/1899	29
30	-1.6474	1.3281	-0.3549	-3.9932	20.0534	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2762.5		12/30/1899	30
31	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2762.55		12/30/1899	31
32	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2762.6		12/30/1899	32
33	-1.0899	1.3281	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	31.9097	17.2138	0.1927	-1.8288	2762.65		12/30/1899	33
34	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.7		12/30/1899	34
35	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.8583	0.9448	-0.4028	32.4823	17.7814	-0.3695	-1.8288	2762.75		12/30/1899	35
36	-1.6474	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.8		12/30/1899	36
37	-1.0899	1.3281	-0.9207	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2762.85		12/30/1899	37
38	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2762.9		12/30/1899	38
39	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	0.163	31.337	17.2138	-0.3695	-1.8288	2762.95		12/30/1899	39
40	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.7288	32.4823	17.2138	0.1927	-1.8288	2763		12/30/1899	40
41	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2763.05		12/30/1899	41
42	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2763.1		12/30/1899	42
43	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2763.15		12/30/1899	43
44	-1.0899	0.1403	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	16.0786	0.1927	-1.2713	2763.2		12/30/1899	44
45	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2763.25		12/30/1899	45
46	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	1.5065	0.163	32.4823	17.2138	-0.3695	-1.8288	2763.3		12/30/1899	46
47	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2763.35		12/30/1899	47
48	-1.6474	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2763.4		12/30/1899	48
49	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	-1.494	-1.8288	2763.45		12/30/1899	49
50	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2763.5		12/30/1899	50
51	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	-1.5344	32.4823	17.2138	0.1927	-1.8288	2763.55		12/30/1899	51
52	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.2713	2763.6		12/30/1899	52
53	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2763.65		12/30/1899	53
54	-1.6474	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.3831	0.163	32.4823	17.2138	0.1927	-1.8288	2763.7		12/30/1899	54
55	-1.6474	1.922	-0.3549	-3.9932	20.6164	9.1836	0.9448	-0.4028	32.4823	18.349	0.1927	-1.8288	2763.75		12/30/1899	55
56	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2763.8		12/30/1899	56
57	-1.0899	1.3281	-0.9207	-3.9932	20.6164	10.3001	0.3831	0.163	32.4823	17.2138	0.7549	-1.8288	2763.85		12/30/1899	57
58	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2763.9		12/30/1899	58
59	-1.0899	1.3281	0.2108	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2763.95		12/30/1899	59
60	-1.6474	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.7549	-1.8288	2764		12/30/1899	60
61	-1.0899	1.922	-0.3549	-3.9932	20.6164	9.1836	0.9448	0.163	32.4823	16.6462	0.1927	-1.8288	2764.05		12/30/1899	61
62	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.2713	2764.1		12/30/1899	62
63	-1.6474	0.7342	-1.4864	-3.9932	21.1794	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.8288	2764.15		12/30/1899	63
64	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2764.2		12/30/1899	64
65	-1.0899	1.3281	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2764.25		12/30/1899	65
66	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2764.3		12/30/1899	66
67	-1.0899	1.3281	-0.3549	-4.5601	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2764.35		12/30/1899	67
68	-1.0899	1.3281	-0.3549	-4.5601	20.6164	10.3001	0.9448	0.7288	32.4823	17.2138	0.1927	-0.7138	2764.4		12/30/1899	68
69	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2764.45		12/30/1899	69
70	-2.205	1.3281	-0.3549	-3.9932	21.7425	10.3001	1.5065	0.163	31.9097	17.2138	0.1927	-1.8288	2764.5		12/30/1899	70
71	-1.6474	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2764.55		12/30/1899	71
72	-1.6474	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2764.6		12/30/1899	72
73	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	31.9097	17.2138	0.1927	-1.8288	2764.65		12/30/1899	73
74	-1.6474	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2764.7		12/30/1899	74
75	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.8583	0.9448	-0.4028	32.4823	16.6462	0.1927	-1.8288	2764.75		12/30/1899	75
76	-1.0899	1.3281	-0.3549	-3.9932	20.6164	10.3001	0.3831	0.163	32.4823	17.2138	0.1927	-1.8288	2764.8		12/30/1899	76
77	-1.0899	0.7342	-0.3549	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2764.85		12/30/1899	77
78	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2764.9		12/30/1899	78
79	-1.6474	1.3281	-0.3549	-3.4264	20.6164	10.8583	0.9448	-0.4028	32.4823	17.2138	-0.3695	-1.8288	2764.95		12/30/1899	79
80	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	31.9097	17.2138	0.1927	-1.8288	2765		12/30/1899	80
81	-1.0899	1.3281	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2765.05		12/30/1899	81
82	-1.6474	0.1403	-1.4864	-3.9932	21.1794	10.3001	0.9448	0.163	32.4823	16.6462	0.1927	-1.8288	2765.1		12/30/1899	82
83	-1.0899	1.3281	-0.3549	-3.9932	21.1794	10.3001	0.9448	-0.4028	32.4823	17.7814	0.1927	-1.8288	2765.15		12/30/1899	83
84	-1.0899	1.3281	-0.3549	-3.9932	21.1794	10.3001	0.3831	0.163	32.4823	17.2138	0.1927	-1.8288	2765.2		12/30/1899	84
85	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	-0.3695	-1.2713	2765.25		12/30/1899	85
86	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2765.3		12/30/1899	86
87	-1.6474	0.7342	-1.4864	-3.9932	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	1.3172	-1.8288	2765.35		12/30/1899	87
88	-1.0899	0.7342	-0.3549	-3.4264	20.6164	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2765.4		12/30/1899	88
89	-1.0899	0.7342	-0.3549	-3.9932	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-2.3863	2765.45		12/30/1899	89
90	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2765.5		12/30/1899	90
91	-0.5324	1.3281	-0.3549	-3.4264	20.6164	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.2713	2765.55		12/30/1899	91
92	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2765.6		12/30/1899	92
93	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2765.65		12/30/1899	93
94	-2.205	1.3281	-0.3549	-3.4264	21.7425	10.3001	0.9448	0.163	31.9097	17.2138	0.1927	-1.2713	2765.7		12/30/1899	94
95	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2765.75		12/30/1899	95
96	-1.6474	0.7342	-0.3549	-3.9932	21.1794	9.7418	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2765.8		12/30/1899	96
97	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	1.5065	-0.4028	32.4823	17.2138	0.1927	-1.8288	2765.85		12/30/1899	97
98	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2765.9		12/30/1899	98
99	-1.6474	0.1403	-0.3549	-3.9932	21.1794	9.1836	0.9448	0.163	32.4823	18.9167	0.1927	-1.8288	2765.95		12/30/1899	99
100	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766		12/30/1899	100
101	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2766.05		12/30/1899	101
102	-1.0899	0.7342	-0.3549	-3.4264	20.0534	10.3001	0.9448	0.163	34.2003	17.2138	0.1927	-1.8288	2766.1		12/30/1899	102
103	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.8583	0.9448	-0.4028	32.4823	17.2138	0.7549	-1.8288	2766.15		12/30/1899	103
104	-1.6474	2.5158	-0.3549	-3.4264	21.1794	9.7418	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2766.2		12/30/1899	104
105	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.25		12/30/1899	105
106	-2.7625	1.3281	0.2108	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.3		12/30/1899	106
107	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.35		12/30/1899	107
108	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2766.4		12/30/1899	108
109	-1.6474	0.7342	0.2108	-3.4264	20.6164	10.8583	1.5065	0.163	32.4823	17.2138	-0.3695	-1.2713	2766.45		12/30/1899	109
110	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.5		12/30/1899	110
111	-1.6474	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.55		12/30/1899	111
112	-1.6474	1.3281	-0.3549	-3.4264	21.1794	10.3001	-0.1786	-0.4028	32.4823	17.2138	-0.3695	-0.7138	2766.6		12/30/1899	112
113	-1.6474	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2766.65		12/30/1899	113
114	-1.0899	0.7342	-0.3549	-2.8595	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-2.3863	2766.7		12/30/1899	114
115	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2766.75		12/30/1899	115
116	-1.6474	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2766.8		12/30/1899	116
117	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2766.85		12/30/1899	117
118	-1.0899	0.7342	0.2108	-3.4264	21.1794	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2766.9		12/30/1899	118
119	-1.0899	1.3281	-0.3549	-3.4264	20.6164	10.3001	1.5065	-0.4028	34.2003	17.2138	0.1927	-1.2713	2766.95		12/30/1899	119
120	-2.205	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.3831	0.163	33.055	17.2138	0.1927	-1.2713	2767		12/30/1899	120
121	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2767.05		12/30/1899	121
122	-1.6474	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2767.1		12/30/1899	122
123	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.8583	1.5065	0.163	31.337	17.2138	0.1927	-1.2713	2767.15		12/30/1899	123
124	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2767.2		12/30/1899	124
125	-1.6474	1.922	-0.3549	-3.4264	21.1794	11.9747	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2767.25		12/30/1899	125
126	-1.0899	1.3281	-0.3549	-2.8595	21.1794	10.3001	0.3831	-0.4028	32.4823	17.2138	0.1927	-1.8288	2767.3		12/30/1899	126
127	-1.6474	0.7342	-0.9207	-3.4264	21.1794	10.3001	1.5065	0.163	32.4823	17.2138	0.1927	-1.2713	2767.35		12/30/1899	127
128	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	-0.4028	32.4823	17.7814	0.1927	-1.8288	2767.4		12/30/1899	128
129	-1.0899	0.7342	-0.3549	-3.4264	21.7425	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2767.45		12/30/1899	129
130	-1.0899	0.7342	-0.9207	-3.4264	21.1794	10.8583	2.0683	-0.4028	31.9097	17.2138	1.8794	-1.8288	2767.5		12/30/1899	130
131	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2767.55		12/30/1899	131
132	-1.6474	0.7342	-0.3549	-2.8595	21.1794	10.8583	0.9448	-0.4028	32.4823	17.2138	0.7549	-2.3863	2767.6		12/30/1899	132
133	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2767.65		12/30/1899	133
134	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	-0.4028	32.4823	17.2138	0.7549	-1.2713	2767.7		12/30/1899	134
135	-1.0899	0.7342	-3.1836	-3.4264	21.1794	10.8583	0.9448	-0.9686	32.4823	17.2138	0.1927	-2.3863	2767.75		12/30/1899	135
136	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2767.8		12/30/1899	136
137	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2767.85		12/30/1899	137
138	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2767.9		12/30/1899	138
139	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2767.95		12/30/1899	139
140	-1.0899	1.3281	-0.3549	-2.8595	21.7425	10.3001	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2768		12/30/1899	140
141	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.8583	0.9448	-0.4028	33.6277	17.2138	0.1927	-1.2713	2768.05		12/30/1899	141
142	-1.0899	0.7342	-0.3549	-2.8595	21.7425	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2768.1		12/30/1899	142
143	-1.0899	1.922	-0.3549	-3.4264	21.7425	9.7418	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2768.15		12/30/1899	143
144	-1.0899	1.3281	-0.3549	-3.4264	21.1794	10.3001	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2768.2		12/30/1899	144
145	-1.0899	1.3281	-0.9207	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2768.25		12/30/1899	145
146	-1.6474	1.3281	-0.3549	-3.4264	21.7425	11.4165	0.9448	-0.4028	32.4823	16.6462	0.1927	-1.8288	2768.3		12/30/1899	146
147	-1.0899	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2768.35		12/30/1899	147
148	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.3001	0.9448	0.163	32.4823	17.2138	-0.3695	-1.8288	2768.4		12/30/1899	148
149	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.3001	0.9448	-0.4028	32.4823	16.6462	0.1927	-1.8288	2768.45		12/30/1899	149
150	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2768.5		12/30/1899	150
151	-1.0899	1.3281	-1.4864	-1.7258	21.7425	10.8583	2.0683	0.163	33.055	17.2138	0.7549	-1.2713	2768.55		12/30/1899	151
152	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2768.6		12/30/1899	152
153	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2768.65		12/30/1899	153
154	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	33.055	17.2138	0.7549	-1.8288	2768.7		12/30/1899	154
155	-1.0899	0.7342	-0.3549	-3.4264	21.1794	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2768.75		12/30/1899	155
156	-1.0899	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.9686	33.055	17.2138	0.1927	-1.8288	2768.8		12/30/1899	156
157	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2768.85		12/30/1899	157
158	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	1.5065	0.163	33.055	17.2138	0.1927	-1.2713	2768.9		12/30/1899	158
159	-1.6474	0.7342	-0.3549	-3.9932	21.7425	10.8583	0.9448	-1.5344	32.4823	17.2138	0.1927	-1.2713	2768.95		12/30/1899	159
160	-1.6474	0.7342	0.2108	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2769		12/30/1899	160
161	-1.0899	0.7342	-0.3549	-2.8595	21.7425	10.8583	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2769.05		12/30/1899	161
162	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2769.1		12/30/1899	162
163	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.3831	0.163	32.4823	17.2138	0.1927	-1.8288	2769.15		12/30/1899	163
164	-1.6474	1.3281	-0.3549	-3.4264	21.7425	11.9747	0.9448	0.163	32.4823	18.349	0.1927	-1.8288	2769.2		12/30/1899	164
165	-1.6474	0.7342	-0.3549	-3.4264	21.7425	12.5329	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2769.25		12/30/1899	165
166	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.3831	0.163	33.055	17.2138	0.1927	-1.8288	2769.3		12/30/1899	166
167	-1.6474	0.7342	-0.3549	-3.4264	21.7425	12.5329	0.9448	-0.4028	32.4823	18.349	0.1927	-1.2713	2769.35		12/30/1899	167
168	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.3001	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2769.4		12/30/1899	168
169	-1.6474	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2769.45		12/30/1899	169
170	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	16.6462	0.1927	-1.8288	2769.5		12/30/1899	170
171	-1.0899	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2769.55		12/30/1899	171
172	-1.6474	1.3281	0.2108	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.2138	-0.3695	-1.8288	2769.6		12/30/1899	172
173	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	18.349	0.1927	-1.8288	2769.65		12/30/1899	173
174	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2769.7		12/30/1899	174
