Experiment subset: sand-gravel-mud (SGM) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.

						
Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. "SD" denotes the						
standard deviation from the mean.						

t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
3.04	0.000279807	0.000226526	0.00044082	0.00590897	0.007002544	0.013854575
3.05	3.15E-05	0.0003568	-0.001646	0.004895124	0.007491723	0.012611847
3.06	-7.41E-05	0.000326002	-0.002181332	0.002551443	0.025349629	0.029842304
3.07	0.000197518	0.000695666	-2.42E-05	0.004921175	0.008015075	0.013357756
3.08	0.000152627	0.000358357	-0.0021461	0.001800857	0.005304039	0.008760005
3.09	-9.38E-05	0.000189667	-0.001090731	0.006196523	0.014598592	0.028341041
3.1	6.33E-05	0.000437714	-0.003061403	0.003024315	0.013757652	0.030528127
3.11	-8.09E-05	0.000213345	-0.000493699	0.00556121	0.003030086	0.020393343
3.12	-1.61E-05	0.000256974	0.002919872	0.009060295	0.002694084	0.011792117
3.13	3.32E-05	0.000241928	0.002883537	0.005402638	0.005580047	0.015855818
3.14	0.000106202	0.000451282	0.000463927	0.007667878	0.001841175	0.011287238
3.15	0.000111808	0.000337835	-0.002186038	0.006526694	0.005914659	0.010376094
3.16	0.000145757	0.000284871	-0.000527918	0.005265186	-0.006921963	0.013196983
3.17	0.000278894	0.000211628	0.001166334	0.004098197	0.005711424	0.012132513
3.18	-7.40E-05	0.000156966	0.001924233	0.010175664	0.00225232	0.014526653
3.19	-8.42E-05	0.000313316	0.000463518	0.004258772	-0.005254161	0.021604182
3.2	0.00018484	0.000436489	0.000269834	0.005276983	-0.00127326	0.014926931
3.21	0.000181228	0.000730385	-0.004702599	0.00823246	-0.005752513	0.017612381
3.22	-9.57E-05	0.000337079	-0.00883281	0.020696816	0.001967866	0.040239374
3.23	-0.000146389	0.000343445	0.002329756	0.015458062	-0.009400855	0.014225428
3.24	-0.000182453	0.00019381	-0.005966519	0.007945639	-0.003145546	0.014394678
3.25	-0.000248153	0.000345036	-0.000335979	0.015319119	-0.008008861	0.027406339
3.26	-1.76E-05	0.000379551	-0.001399705	0.008731494	-0.004010544	0.013889297
3.27	-0.000123418	0.000274984	-0.002331118	0.008567147	-0.010659959	0.029189277
3.28	9.07E-05	0.00055202	-0.001410778	0.010383377	0.00636007	0.024897443
3.29	-0.000177702	0.000174159	0.002294735	0.00754583	0.001651781	0.021096701
3.3	-0.000198029	0.000241973	-0.000585451	0.006509428	0.003712463	0.022408326
3.31	-2.03E-05	0.000281271	0.003693194	0.005901817	0.001576629	0.020294696
3.32	-0.000141405	0.000458343	0.001786535	0.00661318	-0.002428087	0.031733379
3.33	0.000235743	0.000947051	0.008572464	0.022074573	-0.000110097	0.025947576
3.34	0.000845826	0.002071627	0.019427744	0.048939157	-0.005784305	0.014547559
3.35	0.001233979	0.002852344	-0.008566903	0.024142429	-0.001960428	0.016600582
3.36	0.001518358	0.00315772	-0.000763159	0.005086576	0.002232668	0.025253708
3.37	0.003610284	0.01004872	0.008046165	0.032208809	0.000176263	0.007184373
3.38	0.003635449	0.010446627	-0.015088502	0.023250995	-0.014071548	0.015414789
3.39	0.003615891	0.009869304	0.006435281	0.021737785	0.00708269	0.022029079
3.4	0.002774095	0.007219092	-0.005202909	0.011720056	-0.004180291	0.016031015
3.41	0.002210949	0.006108293	0.004506197	0.028827507	-0.009983693	0.014854904
3.42	0.0017813	0.004840011	0.01145017	0.045496743	0.008181403	0.015683936
3.43	0.002492011	0.006385938	0.002374191	0.008281685	0.014002864	0.026474287
3.44	0.00353405	0.009873196	0.019944837	0.058458227	-0.002876629	0.028244156
3.45	0.006604318	0.01853538	-0.003815875	0.015878924	0.008810669	0.019262796
3.46	0.008184336	0.023304943	0.043911558	0.123299015	0.001135264	0.025357818
3.47	0.015631543	0.043810093	0.008196073	0.016137425	0.015123588	0.041225644
3.48	0.017421057	0.049224936	0.064066229	0.168756795	0.005346474	0.01786962
3.49	0.022042619	0.062393305	0.101722234	0.281692449	-0.005354659	0.031375906
3.5	0.022785799	0.064818989	-0.000217253	0.019535813	0.00141208	0.014846306
3.51	0.023347451	0.065824979	0.050356585	0.139559909	-0.001887208	0.049454374
3.52	0.022094859	0.062857098	0.14359222	0.387779987	-0.004000307	0.016765299
3.53	0.021786172	0.061316765	-0.052627299	0.158668154	-0.018694213	0.043942425
3.54	0.020624849	0.057951445	0.18596505	0.512678872	0.005701969	0.014871661
3.55	0.021677484	0.060694279	0.076925834	0.217058358	-0.018445705	0.046725513
3.56	0.024217764	0.068618793	0.03723382	0.102985627	0.0078724	0.031531141
3.57	0.024319265	0.068235119	0.073813221	0.208799261	-0.020777737	0.067787603
3.58	0.024099271	0.067378212	0.01384971	0.044376085	-0.011445463	0.027731257
3.59	0.021444775	0.060200217	0.044053406	0.125419861	-0.000778745	0.026741095
3.6	0.020727859	0.058355442	0.047683259	0.125968373	-0.001268426	0.029719333
3.61	0.018333243	0.051641012	0.055715614	0.155758505	0.000936196	0.028645137
3.62	0.017695601	0.04919805	0.08561896	0.23202694	0.013448464	0.012675023
3.63	0.017132714	0.04647001	0.048841256	0.112185515	0.01350712	0.041434702
3.64	0.019883316	0.044641163	0.028053716	0.080051137	0.003447653	0.011785864
3.65	0.021002978	0.044608648	0.033564224	0.063931147	0.006347755	0.02562381
3.66	0.019561357	0.039888682	0.007032018	0.081909828	0.01464285	0.024161465
3.67	0.023418999	0.044028339	0.031916104	0.063705606	0.015301399	0.035385054
3.68	0.026363275	0.048996064	0.00806389	0.023004503	0.056713851	0.114095084
3.69	0.025504485	0.047530285	0.021439854	0.095830409	0.023795373	0.058426488
3.7	0.02506484	0.046866414	0.009852891	0.017424008	0.03358306	0.076324211
3.71	0.037534053	0.071801564	0.030914536	0.093617526	0.035430822	0.132818813
3.72	0.036963942	0.07122121	0.073869806	0.150774024	0.019113664	0.073462111
3.73	0.035495437	0.068330515	-0.003940372	0.047659546	0.03178109	0.078993291
3.74	0.042501587	0.083989563	0.082298951	0.160818746	0.040524937	0.1041465
3.75	0.04481699	0.090016147	0.075332017	0.154761205	0.05031807	0.105779745
3.76	0.04611565	0.095380222	-0.08187892	0.211091986	0.043808074	0.108925794
3.77	0.0444334	0.093191909	0.145480787	0.285523655	0.069869065	0.157943166
3.78	0.043926265	0.092358589	0.027033302	0.200244616	0.080424566	0.163562659
3.79	0.046361647	0.097752221	0.133152579	0.279630501	0.118811703	0.245917635
3.8	0.046245142	0.097307649	0.061790032	0.163401094	0.105020924	0.243364033
3.81	0.045270278	0.094454356	0.175944677	0.332239489	0.073567798	0.189721455
3.82	0.045878897	0.096291149	0.158344907	0.332784732	0.119914013	0.298314851
3.83	0.046364706	0.097981321	0.162898473	0.299370017	0.059901114	0.127932635
3.84	0.045923169	0.097320732	0.224905024	0.465065864	0.031367061	0.126072044
3.85	0.044857426	0.096543113	0.069312039	0.135415626	0.039746979	0.148163848
3.86	0.041649485	0.088340886	0.254285475	0.509196679	0.020960459	0.125411455
3.87	0.038466512	0.079925241	0.106940794	0.198503281	0.052659941	0.209338343
3.88	0.036449319	0.07461206	0.093712206	0.170004698	-0.002606177	0.091517691
3.89	0.034923439	0.070628998	0.143378482	0.2603884	-0.004453459	0.114795768
3.9	0.034949983	0.068889085	0.081773869	0.168264124	0.000668926	0.143114903
3.91	0.035330832	0.068574535	0.123527928	0.227126448	0.05328762	0.25448528
3.92	0.034055855	0.068571413	0.079747294	0.185423872	0.011578054	0.174844866
3.93	0.034268777	0.069149848	0.077099941	0.201992408	0.025186481	0.18426186
3.94	0.03485557	0.070723733	0.118496106	0.219512772	0.045467287	0.249717017
3.95	0.031308987	0.064794594	0.02086335	0.313206408	0.025886703	0.307483816
3.96	0.030358147	0.06128993	0.08820863	0.287953273	-0.036550596	0.257447131
3.97	0.031597865	0.062996316	0.044586304	0.194425944	-0.036737043	0.311243334
3.98	0.036932406	0.060710049	0.02629421	0.224139715	-0.027161475	0.214840425
3.99	0.038020901	0.058784092	0.060461779	0.138121812	-0.01672427	0.242521291
4	0.029165275	0.053961377	0.036774764	0.194045795	0.032982399	0.24112749
4.01	0.028711575	0.051625195	0.074560212	0.193100445	0.001560891	0.224887152
4.02	0.030280781	0.054611671	0.038359171	0.198858624	-0.01039246	0.223722392
4.03	0.028271882	0.051708105	0.108103364	0.295802515	0.018721962	0.247294775
4.04	0.027816993	0.049843099	0.032650437	0.195778008	-0.01024942	0.145824663
4.05	0.028940964	0.050132503	0.10831239	0.159399933	-0.0084668	0.138497082
4.06	0.033282828	0.049956781	0.096430925	0.269298119	0.054541674	0.28607593
4.07	0.034868896	0.050990461	0.108252865	0.254611783	0.019929587	0.225208579
4.08	0.037617473	0.048636995	0.131765491	0.32112373	0.028519139	0.236199523
4.09	0.04038108	0.049986466	0.173716899	0.374940127	-0.000727449	0.169793754
4.1	0.034927562	0.055508399	0.200585554	0.38920378	0.089057617	0.366653362
4.11	0.036322682	0.056119982	0.275511329	0.525894662	-0.010663316	0.119995205
4.12	0.045686186	0.05449398	0.225981874	0.354717252	0.012793211	0.125435373
4.13	0.054881401	0.054513191	0.134232248	0.327911734	0.070608548	0.318905988
4.14	0.063377502	0.053595842	0.228303123	0.3391108	0.164902142	0.567422958
4.15	0.083186988	0.055291036	0.277408072	0.392254435	0.214420313	0.680842291
4.16	0.103740289	0.054594709	0.529409478	0.473137513	0.408952679	0.998910371
4.17	0.11903825	0.06978753	0.624068335	0.87088975	0.544872732	1.450258727
4.18	0.140476631	0.095005252	0.930630503	1.032925831	0.602178108	1.606881377
4.19	0.15200196	0.101284785	0.788082943	0.867239753	0.618612108	1.668096853
4.2	0.160962192	0.099754873	0.852094778	1.179218069	0.608006107	1.635615752
4.21	0.165213166	0.094088015	0.836138063	1.090175772	0.644868435	1.703593973
4.22	0.168051064	0.08796053	1.019776169	1.193628516	0.691397644	1.705086534
4.23	0.169282668	0.086363888	0.930602591	0.986547389	0.708649888	1.72800142
4.24	0.167751024	0.082420468	0.770976938	1.049083112	0.770231645	1.849096779
4.25	0.183459276	0.075521285	0.963645738	0.891858154	0.823943401	2.031426562
4.26	0.193699638	0.070090171	0.750523588	0.955718505	0.900217309	2.063821845
4.27	0.202107163	0.06839224	1.035560213	1.056255877	0.917539408	2.05637565
4.28	0.210597638	0.067184409	1.2783601	0.974070413	0.891111427	2.139482774
4.29	0.209078413	0.065191259	0.983617713	1.026892505	0.989569274	2.23873807
4.3	0.206639388	0.06746784	0.952003213	1.113596071	1.035916468	2.171375634
4.31	0.204412325	0.067343883	1.267542488	1.213041715	0.945693917	1.88622294
4.32	0.2000021	0.061186397	1.136758163	1.320350039	0.892101151	1.698605825
4.33	0.196348013	0.051865467	0.942623863	1.004998587	1.05811384	2.070346813
4.34	0.194005913	0.047804293	1.103765013	0.93579227	1.01155151	1.89541928
4.35	0.18459195	0.033117681	0.95492955	0.621442464	1.18065959	2.210739686
4.36	0.182096425	0.030750781	0.933917813	0.806489957	1.103976187	1.777803295
4.37	0.18419935	0.035849218	1.035452388	0.837234201	0.975086378	1.423790099
4.38	0.182933125	0.037999755	1.1523285	1.003301345	1.129621584	1.750345967
4.39	0.183969925	0.039670362	0.90696655	1.037321514	1.040645769	1.557348641
4.4	0.179613725	0.033257026	0.829609731	0.978417843	1.000808086	1.47132331
4.41	0.178929638	0.032532996	1.04652365	0.880838481	1.013306819	1.755882125
4.42	0.175963488	0.031015253	0.915548363	0.629911452	0.998756081	1.579896446
4.43	0.17717255	0.02734741	1.002310025	0.575213982	1.108006661	1.67830679
4.44	0.174895825	0.025833967	1.214782325	0.842108744	1.18677276	1.744678946
4.45	0.176966313	0.037664721	0.603667324	0.638044142	1.108206692	1.636111768
4.46	0.182827388	0.030103106	0.989445443	0.724036554	1.138770548	1.469295208
4.47	0.181754675	0.026654181	1.096653636	1.010607103	1.194020552	1.581592283
4.48	0.177568925	0.030377329	1.000778263	1.195815809	1.206631318	1.545974228
4.49	0.1756497	0.031696795	1.076310488	0.989210648	1.291828917	1.909501399
4.5	0.172402313	0.032635924	1.086852763	0.977148164	1.410373366	2.040727596
4.51	0.17329245	0.035234196	1.143148513	1.121297198	1.34492164	1.834048243
4.52	0.1745848	0.038034977	1.25990737	1.254675533	1.343852141	1.80516212
4.53	0.176238713	0.043242055	1.186331088	0.902516055	1.139906621	1.211036657
4.54	0.176187438	0.043370019	0.988327538	0.737822695	1.234110557	1.267093014
4.55	0.1750198	0.041512309	1.0883757	0.519248185	1.252767557	1.346167197
4.56	0.173309338	0.035702397	1.2626147	1.19437725	1.250734104	1.349792336
4.57	0.1728591	0.034647838	1.251838963	0.985230299	1.149819907	1.038427178
4.58	0.175620363	0.03535885	1.051928288	0.817602451	1.35848272	1.353452425
4.59	0.173465938	0.037220021	0.954825438	0.875670127	1.487963297	1.614232905
4.6	0.174226525	0.035652069	1.2511552	0.945116656	1.229935433	1.186076157
4.61	0.178865738	0.030965002	1.207555379	0.854343328	1.392255616	1.211813388
4.62	0.179929838	0.031445886	1.078916438	0.911991415	1.399341551	1.303517088
4.63	0.179981263	0.034819039	1.063638218	0.82057727	1.368193195	1.328360046
4.64	0.175905963	0.03257757	1.055789938	0.844479342	1.440461804	1.288409446
4.65	0.174199713	0.033149161	1.164772894	0.993388563	1.437234806	1.35875681
4.66	0.172248475	0.035064451	1.210033586	0.986495225	1.489577265	1.389881911
4.67	0.171621688	0.037961934	1.1944833	0.799436079	1.516106277	1.39102707
4.68	0.172411	0.040672877	1.360171438	0.835430989	1.50951705	1.41212453
4.69	0.1723817	0.041032056	1.0355627	0.919566891	1.484790503	1.453204455
4.7	0.171036763	0.042270404	0.961593513	0.73853663	1.487665571	1.41317833
4.71	0.173443038	0.047039065	1.182883936	0.856044968	1.601051404	1.468866208
4.72	0.173560725	0.046816965	1.116351863	0.84124742	1.618170617	1.541851836
4.73	0.172834775	0.043742434	1.306014613	0.957618443	1.642827307	1.470180283
4.74	0.166451325	0.040363231	1.378714963	0.814243513	1.496412785	1.374980556
4.75	0.163486925	0.040625073	1.2673982	0.74773776	1.599068275	1.369914407
4.76	0.163279588	0.04030332	1.19982585	0.61767162	1.62709701	1.461297971
4.77	0.163228513	0.039999914	1.200844975	0.711671831	1.673637103	1.578744988
4.78	0.16469605	0.04101386	1.014299913	0.811568948	1.641329639	1.629352032
4.79	0.166886263	0.03800402	1.23914945	0.823045617	1.651412146	1.525512874
4.8	0.167811313	0.036432712	1.397141788	0.739783656	1.62814137	1.482627404
4.81	0.1701147	0.038424502	1.433019338	0.98649253	1.575751997	1.410109884
4.82	0.171193463	0.038728021	1.070729325	0.671638495	1.772457493	1.609136821
4.83	0.172210763	0.040681105	1.099396363	0.792953226	1.684611475	1.553277917
4.84	0.171443063	0.039537552	1.148108675	0.851900036	1.491121914	1.221849208
4.85	0.170552963	0.03791584	1.12369865	0.694325447	1.606683369	1.401555677
4.86	0.170451888	0.03702119	1.356721438	0.708669508	1.603382687	1.452503589
4.87	0.170174288	0.0365365	1.594907488	0.926552833	1.616198534	1.499121463
4.88	0.168035325	0.035837981	1.498231075	0.861113547	1.780244534	1.417816284
4.89	0.1689845	0.035592688	1.135566763	0.768796028	1.78986841	1.517496459
4.9	0.17030585	0.03463308	1.072859238	0.656106139	1.451252418	1.328856729
4.91	0.170695063	0.032476083	1.260058588	0.468123662	1.559535052	1.322328433
4.92	0.169008613	0.03255212	1.31846665	0.734948296	1.763442718	1.441819696
4.93	0.169398138	0.032112789	1.48724585	0.841545893	1.527598677	1.331156346
4.94	0.170408638	0.029279113	1.305333375	0.789514105	1.653378055	1.313203835
4.95	0.169144163	0.0309689	1.329878763	0.764605423	1.756453706	1.346917268
4.96	0.168265163	0.03234742	1.465130363	0.772103777	1.794767382	1.36168458
4.97	0.1689174	0.033821612	1.594633438	0.654037875	1.665901672	1.318257371
4.98	0.1696522	0.035368628	1.666184538	0.620119613	1.706673229	1.282647736
4.99	0.170021738	0.034909038	1.578949938	0.536489443	1.644560171	1.30804328
5	0.170826675	0.033671179	1.610631875	0.717286571	1.707466664	1.321400694
5.01	0.172038188	0.034770586	1.542716388	0.76180179	1.742524222	1.190986325
5.02	0.172166813	0.033613723	1.454868188	0.688047519	1.748226355	1.18340194
5.03	0.17285045	0.032763225	1.302155363	0.734433664	1.898719876	1.326723669
5.04	0.173297875	0.029323307	1.444546488	0.803472706	1.845800242	1.28383164
5.05	0.1753445	0.028466736	1.6408856	0.938357725	1.777149959	1.214744007
5.06	0.174623475	0.026382436	1.607295138	0.954695501	1.621532455	1.069625366
5.07	0.173023563	0.024456289	1.626208163	0.667678996	1.82838413	1.114221621
5.08	0.175205063	0.023276798	1.62060425	0.24528845	1.579546354	1.09287061
5.09	0.176896363	0.023633387	1.812446	0.299549128	1.632778519	1.384112574
5.1	0.1739805	0.025123262	1.733207388	0.535201567	1.730477805	1.415247934
5.11	0.172640538	0.024808509	1.724841375	0.802968483	1.798621486	1.294219333
5.12	0.1725847	0.023963651	1.478010925	0.655002549	1.57341602	1.188316163
5.13	0.176045188	0.024463055	1.7038263	0.657869836	1.611039601	1.145221977
5.14	0.176304388	0.024226939	1.86605575	0.457587927	1.868597683	1.304688737
5.15	0.175411775	0.024321906	1.855444875	0.496257801	1.74655142	1.310150209
5.16	0.176218438	0.025980873	1.8963793	0.706421967	1.706177517	1.253645241
5.17	0.176907013	0.027388859	1.880868263	0.737169944	1.785351939	1.335463951
5.18	0.175138325	0.027231113	1.956170625	0.652048181	1.850138318	1.397192708
5.19	0.1742704	0.027325895	2.114080125	0.484375821	1.794168161	1.297630093
5.2	0.173857413	0.027635977	2.08525375	0.564623615	1.737256346	1.229232207
5.21	0.17423185	0.028919266	2.15743945	0.708010549	1.753696286	1.296613009
5.22	0.173757375	0.029694045	2.1790385	0.572321756	2.03086953	1.334106735
5.23	0.174888625	0.031706307	2.159183125	0.628513736	2.06061819	1.44199334
5.24	0.175131313	0.03220654	2.039593125	0.536292659	2.125838261	1.443967969
5.25	0.179865838	0.035426641	2.058244375	0.438509273	1.914665977	1.407941306
5.26	0.183359038	0.037273993	2.039556625	0.554792768	1.860652767	1.269882808
5.27	0.186684225	0.038369922	2.1147685	0.572311823	1.92342501	1.174555504
5.28	0.184499513	0.041176566	2.308669625	0.413601293	2.082425374	1.29397831
5.29	0.184709025	0.042930563	2.2981415	0.644371088	2.001911595	1.329822907
5.3	0.1873967	0.040037563	2.40983675	0.551982275	1.793493693	1.293522796
5.31	0.183648363	0.038299861	2.30719095	0.787120203	1.953050054	1.202592366
5.32	0.180108163	0.039186884	2.291900663	0.849759376	1.825519826	1.274920934
5.33	0.177101008	0.040024055	2.084910763	0.55620638	1.679207151	1.227013861
5.34	0.179399263	0.045255025	1.936938875	0.449325031	1.735743973	1.058151004
5.35	0.180012388	0.047639487	2.127957625	0.249619193	1.675697273	1.119343237
5.36	0.17753003	0.045493267	2.274971	0.674416556	1.750391758	1.184798178
5.37	0.174834436	0.043147383	2.0830685	0.538694501	1.725667576	1.152704024
5.38	0.169759656	0.03893756	2.106019125	0.414874304	1.75470792	1.115282268
5.39	0.167085925	0.038913604	1.970200375	0.543870246	1.519156829	0.895667951
5.4	0.167525676	0.039910375	2.1506995	0.463881046	1.578583574	1.077652657
5.41	0.165013154	0.038713289	2.2705915	0.567288134	1.508921706	0.806250783
5.42	0.167228409	0.039926986	1.939733863	0.651918954	1.712475286	1.02364568
5.43	0.167752208	0.040465118	1.961162075	0.761561571	1.87572851	1.239194098
5.44	0.16773215	0.037786822	1.986870875	0.611357496	1.772096202	1.10730073
5.45	0.170298358	0.036676301	2.11130125	0.365600764	1.74484832	1.042346147
5.46	0.169944709	0.036116304	2.23584575	0.309329973	1.938614074	1.107630942
5.47	0.17301335	0.036865886	2.29900925	0.35108766	2.011521088	1.238092466
5.48	0.17832845	0.038322471	2.1398545	0.386600448	1.736099993	1.086008216
5.49	0.174069988	0.036052297	2.322267875	0.382880786	1.54625502	0.756197933
5.5	0.171215888	0.036015275	2.420928375	0.502606474	1.620719411	0.860851416
5.51	0.168191188	0.03640273	2.420808	0.520186244	1.699723358	0.932286702
5.52	0.16238735	0.034668561	2.333099625	0.676048832	1.720569082	0.99437668
5.53	0.161970888	0.033480309	2.213105625	0.580785464	1.891806642	1.057862975
5.54	0.162203833	0.034679594	2.26342875	0.583220294	1.703582807	0.806561087
5.55	0.160874879	0.03489802	2.245977375	0.457661651	1.706087688	0.885722457
5.56	0.159188026	0.034488307	2.045709213	0.516108474	1.759611742	0.961402795
5.57	0.160704875	0.034912051	2.116705625	0.448234718	1.789859923	0.957400984
5.58	0.162416613	0.034891237	2.286771625	0.451296034	1.729518546	1.053247348
5.59	0.165066825	0.030817521	2.43994975	0.489416298	1.685606523	0.75810062
5.6	0.16312505	0.031155804	2.372374375	0.567651803	1.752433182	0.797924679
5.61	0.163847113	0.031455991	2.2947495	0.590960171	1.927990164	0.896652786
5.62	0.163807825	0.028262213	2.166542125	0.604577123	2.116134099	1.032937437
5.63	0.161438013	0.02877602	2.134251625	0.546354233	1.938565358	0.947622866
5.64	0.159489688	0.029463423	2.2667925	0.375765771	1.795209377	0.831540226
5.65	0.1597804	0.028121773	2.20619175	0.379136997	1.764564374	0.804928241
5.66	0.161897313	0.029705771	2.376407125	0.394799082	1.794940701	0.902837774
5.67	0.159017725	0.031793622	2.38811425	0.442700743	1.848582484	0.909583654
5.68	0.160386488	0.033302871	2.285927	0.414269016	1.709366157	0.899056122
5.69	0.159388563	0.031866424	2.318344375	0.601421895	1.907839832	1.044994986
5.7	0.166241788	0.032519554	2.261278375	0.561183281	1.820271148	0.871929767
5.71	0.1638989	0.031718784	2.196031875	0.36300358	1.43554372	0.596585996
5.72	0.158949688	0.030587984	2.194313375	0.304992452	1.527089619	0.649810787
5.73	0.15474045	0.030696482	2.133378875	0.265848721	1.872113933	0.812590422
5.74	0.150290325	0.031255795	2.20123025	0.15775749	1.669424186	0.890754312
5.75	0.148478725	0.028457775	2.033160375	0.339429113	1.5215583	0.633511854
5.76	0.146114913	0.023904406	2.145652125	0.358854506	1.530182008	0.729265819
5.77	0.144603863	0.021703811	2.1872915	0.300536328	1.614549245	0.719159454
5.78	0.143847788	0.02230883	2.275041875	0.463067214	1.574790717	0.65946244
5.79	0.143477388	0.026914634	2.16350025	0.337174592	1.763005766	0.803931994
5.8	0.142720788	0.023397626	2.10759575	0.234866917	1.69698279	0.775095102
5.81	0.140293925	0.021877996	1.9894965	0.417111635	1.787382463	0.898229343
5.82	0.141524875	0.022716765	2.02977525	0.523955143	1.790513482	0.877536553
5.83	0.141576425	0.024324106	2.091151125	0.518292849	1.708102338	0.753348304
5.84	0.138872038	0.026089801	2.05487775	0.42920239	1.684102935	0.661956943
5.85	0.13450219	0.023575591	2.164973375	0.318878825	1.586473885	0.690813304
5.86	0.132901881	0.022463064	2.107105875	0.31750273	1.496347576	0.604164264
5.87	0.1352725	0.017651835	2.0059675	0.440103873	1.677287168	0.766290344
5.88	0.133370263	0.01851459	1.96103675	0.488102618	1.76643006	0.870333521
5.89	0.132037693	0.019366952	1.958680875	0.413652578	1.592586967	0.71605676
5.9	0.133188071	0.025107446	2.000003125	0.557297919	1.701235198	0.691356257
5.91	0.131982719	0.025940234	2.191538625	0.450680075	1.666564997	0.785827791
5.92	0.134158245	0.028490462	2.0576795	0.291605286	1.649852475	0.752911591
5.93	0.135033168	0.023281291	1.906874875	0.269138376	1.67575563	0.743380015
