Experiment subset: sand-gravel (SG) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.				


Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. ""SD"" denotes the 						
standard deviation from the mean. 						
						
t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
13.55	0.026108202	0.008274563	0.627702189	0.122079104	0.703284236	0.169182407
13.56	0.026680886	0.006561104	0.630558722	0.123556153	0.716041973	0.15574373
13.57	0.027452443	0.005665864	0.630351144	0.127377968	0.706300658	0.157387764
13.58	0.027615278	0.005927611	0.644486656	0.12667391	0.731995857	0.151711443
13.59	0.027453767	0.005629089	0.651354833	0.13356824	0.728638468	0.157388395
13.6	0.027872333	0.005392915	0.652955467	0.142279961	0.719725194	0.156200148
13.61	0.028087113	0.005479254	0.665253756	0.156853047	0.701196404	0.165002474
13.62	0.029584462	0.007955433	0.6703352	0.159798639	0.692937887	0.173039909
13.63	0.029402208	0.010443349	0.673875856	0.165317109	0.698305093	0.162556746
13.64	0.028551826	0.011214947	0.673579667	0.163372825	0.709198237	0.153135138
13.65	0.028079473	0.011854642	0.678430622	0.167541397	0.694495115	0.170732966
13.66	0.028169107	0.011835544	0.677523378	0.166222406	0.671461501	0.171640519
13.67	0.028113089	0.010538596	0.668286778	0.159250121	0.677465129	0.187777134
13.68	0.028626517	0.010481796	0.686501078	0.162369473	0.690741623	0.194071922
13.69	0.029429452	0.012249004	0.695765022	0.149704327	0.709307019	0.206484536
13.7	0.029878654	0.012951479	0.696510322	0.134269412	0.711732806	0.220243861
13.71	0.031154046	0.013589913	0.701411433	0.126837074	0.725795385	0.213629743
13.72	0.029978701	0.011574186	0.696963122	0.120795692	0.701499548	0.21742191
13.73	0.029843321	0.010602355	0.694046189	0.113450057	0.703227474	0.221561541
13.74	0.03038183	0.01150218	0.697202911	0.118102936	0.725447503	0.225780019
13.75	0.030062257	0.012881858	0.699689233	0.123526283	0.739595322	0.214399176
13.76	0.031023764	0.015838299	0.693509578	0.131710289	0.738459564	0.205492352
13.77	0.029964813	0.016545289	0.687052389	0.135691639	0.730858169	0.225432498
13.78	0.02995491	0.016665779	0.686169278	0.136446457	0.741358154	0.243130974
13.79	0.031408763	0.015826799	0.686822356	0.140805209	0.750359894	0.27049194
13.8	0.031710393	0.014110557	0.683132667	0.141957211	0.735912794	0.262830613
13.81	0.032192033	0.012977029	0.679235744	0.141316226	0.743613426	0.262182696
13.82	0.031699634	0.011720755	0.668108622	0.131109623	0.758565527	0.24670865
13.83	0.030417972	0.011556537	0.645331278	0.116336981	0.75929437	0.257154185
13.84	0.029013108	0.011431305	0.637537356	0.106431634	0.752120608	0.258569212
13.85	0.026766074	0.009942945	0.631248556	0.108849826	0.753031096	0.247479528
13.86	0.026079723	0.009064287	0.6223188	0.105061304	0.742171986	0.252284643
13.87	0.024901607	0.00806727	0.604446989	0.09316591	0.743891252	0.226147747
13.88	0.024990849	0.008496278	0.5914232	0.084097536	0.74275152	0.203017802
13.89	0.024840037	0.008817419	0.588332456	0.092345379	0.735497658	0.19193325
13.9	0.024194369	0.007834912	0.584146911	0.090290282	0.739358123	0.181245701
13.91	0.023497758	0.007710837	0.581717233	0.085407136	0.711202459	0.202748859
13.92	0.023483883	0.00797245	0.575018256	0.085655407	0.69519614	0.193421709
13.93	0.02424781	0.007792988	0.5749997	0.088279002	0.691757003	0.205422459
13.94	0.024010507	0.00809608	0.582364111	0.090612822	0.695318001	0.200481992
13.95	0.023290908	0.009291181	0.589493267	0.086739841	0.712566348	0.199376078
13.96	0.02352386	0.008432793	0.593265011	0.088101851	0.709093253	0.204911035
13.97	0.024230609	0.007726387	0.6107995	0.098986747	0.700082745	0.206924673
13.98	0.024150366	0.008097941	0.636135989	0.112654572	0.712058111	0.200730603
13.99	0.024316554	0.008913773	0.657001433	0.128593271	0.72374896	0.18138428
14	0.025594725	0.011021063	0.681118411	0.152191706	0.720545383	0.184068506
14.01	0.029211441	0.012833661	0.698716144	0.168605663	0.707993389	0.191090469
14.02	0.031650394	0.014411057	0.7089864	0.183471049	0.702606868	0.195263467
14.03	0.03111544	0.014789415	0.716362256	0.183389004	0.701751041	0.19443928
14.04	0.030757283	0.015144931	0.723382411	0.184918189	0.709599611	0.20578814
14.05	0.031842205	0.014654906	0.726071189	0.192939779	0.701313354	0.188419822
14.06	0.032637058	0.016091913	0.7314376	0.209763501	0.695820575	0.18778132
14.07	0.032223101	0.016494716	0.744615689	0.225382534	0.680917133	0.185610931
14.08	0.031489546	0.015367875	0.733840011	0.221711928	0.693611148	0.180787501
14.09	0.03054052	0.015335413	0.732689267	0.230558793	0.700719356	0.176649423
14.1	0.030628066	0.015031651	0.731679267	0.234760873	0.719246679	0.185497112
14.11	0.029996869	0.014245256	0.7226836	0.246697922	0.722817324	0.190103601
14.12	0.031114052	0.012796673	0.7152548	0.24753138	0.710290367	0.180711716
14.13	0.031213649	0.012283866	0.701756233	0.234808212	0.709868554	0.180243357
14.14	0.031301843	0.013097008	0.697000478	0.226715026	0.730887791	0.183372363
14.15	0.03100077	0.012983105	0.686287544	0.210631199	0.73737663	0.166272914
14.16	0.030213956	0.012555423	0.676807122	0.195586508	0.737841563	0.157683528
14.17	0.029287472	0.012558794	0.669205822	0.188969676	0.748826738	0.162504462
14.18	0.028743571	0.012320436	0.655995733	0.175991825	0.748156136	0.180003011
14.19	0.028864598	0.011315448	0.656039989	0.17200734	0.749479305	0.189911715
14.2	0.027563575	0.01066168	0.660822933	0.179581851	0.746720373	0.204584871
14.21	0.027207124	0.010743237	0.653830656	0.166409455	0.757396028	0.203302094
14.22	0.026925005	0.010556533	0.645783944	0.159494134	0.761874816	0.193747971
14.23	0.026531583	0.010231987	0.646621856	0.1551887	0.750540824	0.186660132
14.24	0.026962682	0.010776745	0.646729433	0.161295602	0.748049754	0.184100595
14.25	0.027725286	0.011857706	0.6463187	0.159650619	0.745494371	0.186614386
14.26	0.028083561	0.012875525	0.640302622	0.153703539	0.749586832	0.195234538
14.27	0.027159969	0.011629127	0.637639011	0.147351351	0.727879789	0.185332426
14.28	0.026492004	0.011352127	0.628689189	0.143949537	0.722236045	0.170718508
14.29	0.026156475	0.011263312	0.625024678	0.138653355	0.716240394	0.17174265
14.3	0.025879453	0.010634572	0.623892767	0.137832606	0.701638165	0.164564003
14.31	0.025644449	0.010400473	0.618652511	0.135205036	0.688875035	0.180530511
14.32	0.025198792	0.010186214	0.604788389	0.129537766	0.688067624	0.179791745
14.33	0.02478177	0.009947823	0.593325089	0.11725015	0.677515245	0.177643188
14.34	0.024058937	0.009180299	0.591198267	0.115840648	0.670981606	0.177530104
14.35	0.024032039	0.009057055	0.593980533	0.116389311	0.670386718	0.167344385
14.36	0.023939139	0.009132329	0.5904454	0.115188826	0.675978181	0.156776874
14.37	0.024250089	0.009488018	0.589527478	0.110848181	0.673101124	0.155692514
14.38	0.023994193	0.008927535	0.594154489	0.109606231	0.672333728	0.166319492
14.39	0.023824843	0.008807785	0.599922467	0.119325819	0.67461584	0.16419328
14.4	0.023739331	0.0081292	0.593157889	0.12387974	0.659691477	0.167524239
14.41	0.023753607	0.007468143	0.598491544	0.116968413	0.656119119	0.166977307
14.42	0.024810568	0.006572541	0.595997433	0.124892411	0.66711978	0.172522707
14.43	0.025867828	0.004309497	0.598149556	0.127584884	0.675448303	0.180636422
14.44	0.026251291	0.003730793	0.6006497	0.12463672	0.670706051	0.193588963
14.45	0.025794806	0.003247555	0.599180822	0.134085904	0.654003388	0.187909019
14.46	0.025249683	0.002680364	0.5990263	0.139170426	0.632881569	0.19797825
14.47	0.024842228	0.00281024	0.595959444	0.130025715	0.64277761	0.196801459
14.48	0.025327306	0.003663759	0.600552944	0.127475474	0.647854994	0.210592829
14.49	0.024525649	0.004481719	0.605702067	0.118074301	0.647387523	0.207727539
14.5	0.023789436	0.004918943	0.629957544	0.119922542	0.663582069	0.225166156
14.51	0.023647738	0.00597475	0.642556956	0.13254282	0.663748075	0.235696798
14.52	0.024490941	0.007871677	0.647924044	0.136188732	0.668665586	0.254801308
14.53	0.025978956	0.008950419	0.655843856	0.147867283	0.665595592	0.260261436
14.54	0.028251212	0.012617772	0.659103622	0.15116877	0.693388947	0.262375954
14.55	0.028857356	0.015306455	0.663184	0.153640338	0.696325959	0.277565893
14.56	0.031428488	0.01821701	0.658518144	0.153787927	0.694215338	0.264219766
14.57	0.031071901	0.01856927	0.649404189	0.146035767	0.687589066	0.255976013
14.58	0.029701337	0.018259955	0.639624111	0.142287619	0.71133891	0.275103926
14.59	0.028432048	0.0158492	0.635530522	0.136470961	0.711097588	0.290961515
14.6	0.027963977	0.014853067	0.635468267	0.130751036	0.689254031	0.297551332
14.61	0.026779132	0.013568981	0.618865378	0.125688707	0.688506557	0.287955646
14.62	0.025898568	0.012602324	0.618383856	0.118217956	0.686288595	0.288264312
14.63	0.024720054	0.011769743	0.605202044	0.112960393	0.687632268	0.272715574
14.64	0.023747573	0.009371366	0.597530733	0.113545368	0.687703393	0.240000152
14.65	0.023604616	0.009093162	0.596961511	0.114500067	0.693806205	0.217556608
14.66	0.024725348	0.008167238	0.590256689	0.105517483	0.72480131	0.218585722
14.67	0.025928713	0.007633903	0.584497367	0.1040969	0.70792613	0.218428866
14.68	0.025536358	0.007695769	0.5927933	0.113245574	0.701861032	0.221316192
14.69	0.025518951	0.008772593	0.589838067	0.10304212	0.697864213	0.218233099
14.7	0.025240101	0.008185529	0.580397589	0.099783305	0.690214262	0.196461369
14.71	0.024138174	0.006629925	0.579776322	0.08779652	0.688223771	0.178711972
14.72	0.023559689	0.005725915	0.574279922	0.077990571	0.681272908	0.179051352
14.73	0.023093694	0.006363072	0.569832444	0.079607541	0.686788762	0.189262274
14.74	0.022613928	0.005788101	0.576948289	0.073220508	0.695935	0.191804287
14.75	0.022494591	0.006550612	0.575402044	0.066872182	0.684635735	0.19363055
14.76	0.023293487	0.007305627	0.5750608	0.069673234	0.675171326	0.187041449
14.77	0.023916247	0.008414806	0.574567467	0.078199339	0.685201677	0.169120205
14.78	0.023877131	0.008470647	0.582911389	0.089956901	0.687593017	0.171612051
14.79	0.024303554	0.009992952	0.579635933	0.091841761	0.687591488	0.158845629
14.8	0.024897661	0.010308271	0.584160678	0.102197798	0.675859149	0.163813485
14.81	0.024854848	0.010236795	0.589125033	0.111552205	0.671743007	0.161677749
14.82	0.02391836	0.009672598	0.577701122	0.106139502	0.653223479	0.17279331
14.83	0.023441441	0.009536334	0.577379089	0.09700882	0.662009234	0.17231745
14.84	0.02353891	0.009283536	0.571734922	0.092047363	0.648951892	0.174878345
14.85	0.022882539	0.008923371	0.578959744	0.09211772	0.655622941	0.169941185
14.86	0.023067017	0.00903003	0.580886922	0.085119679	0.64868528	0.16343833
14.87	0.022742871	0.008255862	0.578092033	0.0856869	0.643687821	0.167202759
14.88	0.022604209	0.007489569	0.5741327	0.083957192	0.644660031	0.185848061
14.89	0.023197152	0.006809414	0.581956411	0.083666092	0.657185885	0.182432059
14.9	0.024117926	0.00759851	0.584755344	0.089405779	0.649571769	0.195150416
14.91	0.026056641	0.007119777	0.582487467	0.097006492	0.647658514	0.192091553
14.92	0.027351128	0.008498607	0.582529433	0.093647191	0.652870656	0.191746237
14.93	0.026625074	0.009002	0.586662633	0.104550955	0.649233968	0.193818553
14.94	0.025723746	0.008315475	0.5834445	0.098753224	0.658378226	0.184616556
14.95	0.024677346	0.007736703	0.569505511	0.091658098	0.648638162	0.180658905
14.96	0.023943658	0.007682715	0.563207956	0.097903131	0.633018537	0.18287055
14.97	0.023364754	0.007200832	0.563438711	0.106203458	0.619406931	0.188810349
14.98	0.02307025	0.007101389	0.558416589	0.104480566	0.63055608	0.19552714
14.99	0.022241361	0.006155893	0.560533178	0.10411827	0.636396458	0.196035604
15	0.021363118	0.005909013	0.568248322	0.104077394	0.643850919	0.194563839
15.01	0.021004449	0.006190157	0.564937044	0.100757085	0.636471297	0.189110247
15.02	0.022052765	0.006980121	0.572432578	0.111388546	0.644567472	0.187435924
15.03	0.022583719	0.007871466	0.583101689	0.121288329	0.637893712	0.182461518
15.04	0.023113768	0.008645645	0.591711744	0.139563959	0.619872203	0.175760717
15.05	0.023521956	0.00771726	0.604572389	0.16620657	0.631960209	0.179333145
15.06	0.025144549	0.01023062	0.628037167	0.197499361	0.62657601	0.177289006
15.07	0.026146588	0.01179412	0.630327689	0.222445901	0.643637869	0.163276196
15.08	0.026124653	0.011664155	0.637250178	0.247514271	0.651226427	0.154016713
15.09	0.025381138	0.01200957	0.648188367	0.251898164	0.643639231	0.160700277
15.1	0.025420361	0.013664876	0.648780067	0.256993906	0.638203431	0.180785349
15.11	0.02611921	0.014632342	0.643378667	0.252910325	0.635711868	0.180009572
15.12	0.027116433	0.015408109	0.637596322	0.243611399	0.617585191	0.184618305
15.13	0.026291339	0.014027539	0.634010078	0.234846996	0.613495981	0.181029589
15.14	0.02550875	0.012493349	0.630361211	0.223203966	0.632506541	0.175026328
15.15	0.024803271	0.011142331	0.630181011	0.212123609	0.643591575	0.170009174
15.16	0.025031747	0.010317352	0.627912278	0.190782546	0.65949201	0.161705781
15.17	0.025418309	0.009565811	0.622711378	0.179594625	0.665399712	0.170382169
15.18	0.025893031	0.008915782	0.630881978	0.172212449	0.690786762	0.170363888
15.19	0.02664606	0.008521788	0.638450511	0.16653492	0.698088897	0.181000479
15.2	0.025589724	0.006881926	0.640502078	0.163477918	0.708112851	0.180292826
15.21	0.026233823	0.007654007	0.633691056	0.155722268	0.70868583	0.184172538
15.22	0.026099858	0.009205335	0.634655667	0.145355425	0.727080131	0.185484963
15.23	0.026686122	0.010805412	0.634514789	0.140906375	0.728967343	0.201859606
15.24	0.026671756	0.011205015	0.639140567	0.135267997	0.726560041	0.200243949
15.25	0.026926303	0.011488226	0.636754611	0.136813057	0.71043566	0.199318959
15.26	0.02631762	0.009765668	0.647378767	0.146409213	0.702892494	0.197516184
15.27	0.026797446	0.008032402	0.650066222	0.143304519	0.712451784	0.169276714
15.28	0.026997403	0.008137265	0.646115122	0.140760351	0.718555334	0.168336778
15.29	0.028618614	0.010570185	0.644041044	0.145659814	0.729190095	0.163796096
15.3	0.029330692	0.013110081	0.643026667	0.144724855	0.716621233	0.162110643
15.31	0.030290852	0.01496744	0.641461656	0.142466954	0.726610106	0.153532452
15.32	0.029895274	0.013509312	0.627757556	0.142601949	0.714189131	0.148375302
15.33	0.028385559	0.011336085	0.623685789	0.134845845	0.72085279	0.158252571
15.34	0.026847333	0.010285919	0.620028089	0.126445388	0.713929768	0.150072686
15.35	0.025734421	0.010118811	0.608528933	0.114934505	0.717560785	0.152595158
15.36	0.02515929	0.009970019	0.599445467	0.109398453	0.707378037	0.151844369
15.37	0.024110709	0.008337491	0.597911911	0.102469968	0.687817725	0.155806471
15.38	0.023606347	0.008703468	0.595886411	0.103840542	0.677331152	0.157302591
15.39	0.023568644	0.009382523	0.5941748	0.10706085	0.650365606	0.184757512
15.4	0.023806877	0.009954327	0.590573	0.104682097	0.658161855	0.168261142
15.41	0.023650833	0.00976691	0.586836078	0.10407966	0.653641972	0.163465319
15.42	0.023645718	0.00809393	0.584946311	0.108722704	0.669607709	0.161440969
15.43	0.023631024	0.008221089	0.584546233	0.11731017	0.682823268	0.163664867
15.44	0.023607279	0.008893299	0.589909189	0.120647329	0.684887058	0.167013597
15.45	0.023534189	0.00898257	0.594350467	0.116140349	0.659960451	0.174313116
15.46	0.02315955	0.009054501	0.585510544	0.109055081	0.656587222	0.181091751
15.47	0.022656931	0.008319006	0.587265522	0.107436469	0.675610181	0.160058344
15.48	0.023708338	0.009444328	0.5919233	0.111827699	0.675650719	0.154686565
15.49	0.024455774	0.010082673	0.582717811	0.112796895	0.687062268	0.148295574
15.5	0.024287973	0.009682897	0.575103111	0.109340021	0.66755769	0.176825505
15.51	0.024194708	0.009514069	0.577592767	0.110617333	0.673338934	0.163024912
15.52	0.023864179	0.009794942	0.574548433	0.110934366	0.660378136	0.175361991
15.53	0.024432299	0.008646879	0.571617	0.113625788	0.660413073	0.185165459
15.54	0.024065017	0.007919326	0.575671489	0.119110073	0.658761343	0.177795605
15.55	0.023657948	0.00723407	0.579143933	0.117074989	0.659650276	0.174894799
15.56	0.022866486	0.006940396	0.5762361	0.109575348	0.644654741	0.175640509
15.57	0.022618962	0.006455281	0.587773867	0.114215154	0.654959245	0.181946819
15.58	0.024027241	0.006968801	0.592811422	0.122781274	0.656463812	0.17734725
15.59	0.024903443	0.007346314	0.6063534	0.132153539	0.630947982	0.195466675
15.6	0.023861948	0.00747432	0.612924567	0.137216596	0.639634115	0.190693476
15.61	0.024962047	0.010403736	0.615409133	0.139129944	0.640743484	0.186024032
15.62	0.026456371	0.010186955	0.611010589	0.141437268	0.650590163	0.180989375
15.63	0.027486814	0.010114248	0.617943889	0.14541374	0.656464396	0.173902072
15.64	0.02760687	0.008565474	0.611781889	0.150574408	0.663822402	0.174015799
15.65	0.026801857	0.008320148	0.6102558	0.138786855	0.636347458	0.177807644
15.66	0.025415464	0.007043413	0.610259211	0.132268806	0.642776532	0.166331739
15.67	0.024536218	0.006703092	0.608471756	0.125770488	0.634161365	0.160291062
15.68	0.024270917	0.006386495	0.610380567	0.124299773	0.63860603	0.168673742
15.69	0.024581253	0.006468423	0.609532944	0.128984079	0.641445395	0.170558562
15.7	0.024290344	0.006760041	0.613459411	0.133403498	0.654051758	0.185152493
15.71	0.023793866	0.006451863	0.619596867	0.140139083	0.643290181	0.182886336
15.72	0.023241922	0.00660452	0.6244454	0.141770593	0.63904962	0.186572922
15.73	0.023807929	0.006856646	0.629858589	0.144454623	0.651428051	0.200639272
15.74	0.025399871	0.00797872	0.6396513	0.143245397	0.657071593	0.209541825
15.75	0.026675341	0.009276302	0.653529267	0.151334045	0.651666689	0.22066794
15.76	0.027464332	0.009789641	0.652916344	0.164472312	0.643923403	0.244927162
15.77	0.027417124	0.009574048	0.661312967	0.173785926	0.658834565	0.257793935
15.78	0.02818846	0.010181457	0.659012756	0.168338817	0.681087832	0.263361391
15.79	0.028281599	0.011301333	0.657979644	0.168889982	0.693373602	0.292251991
15.8	0.030051572	0.014929826	0.655479133	0.166846778	0.706856677	0.304015428
15.81	0.030747541	0.016033071	0.655384122	0.172692187	0.717804997	0.286177475
15.82	0.030878438	0.015923107	0.649592889	0.181519412	0.706517842	0.288345773
15.83	0.029562227	0.013735907	0.631120311	0.161127206	0.711179023	0.278472576
15.84	0.02837314	0.013218676	0.632045744	0.167386847	0.688238811	0.270196696
15.85	0.025937398	0.010819811	0.611340967	0.152214886	0.678751827	0.255005305
15.86	0.02583278	0.009246107	0.598150767	0.139012502	0.670154619	0.250280067
15.87	0.025141364	0.008797076	0.598174178	0.130407064	0.679085053	0.245025296
15.88	0.024632388	0.008086734	0.589688378	0.128612291	0.68526377	0.224797456
15.89	0.024375603	0.00819825	0.5774935	0.119208181	0.690397156	0.210253435
15.9	0.023530439	0.008268848	0.567199511	0.110333965	0.703428778	0.197400083
15.91	0.023473206	0.008684121	0.563873511	0.112267215	0.690588305	0.199108474
15.92	0.023124486	0.008164936	0.563540033	0.10650597	0.703893438	0.191452857
15.93	0.022428	0.007848961	0.565445411	0.100540728	0.690346336	0.193184106
15.94	0.022073868	0.007797665	0.558384189	0.099581826	0.673227231	0.195435792
