Experiment subset: sand-gravel (SG) on smooth bed
Data tables for cross sections at x= 2, 32, and 66 m are listed in succession below,
separated by blank lines and headers.

		
Cross section: x = 2 m		
Column Headings: t is the time since gate release. h is the mean flow thickness.		
SD denotes the standard deviation from the mean.		

t(s)	h(m)		SD h(m)
16.49	0.014700	0.010200	0.244490	0.109260	0.174040	0.257085
16.5	0.015600	0.010100	0.254870	0.120025	0.172360	0.258695
16.51	0.016200	0.009750	0.237960	0.093250	0.159620	0.264440
16.52	0.014000	0.010400	0.232600	0.105890	0.150080	0.262770
16.53	0.013500	0.009450	0.231910	0.100125	0.148750	0.245605
16.54	0.014900	0.009200	0.228960	0.113875	0.129590	0.256540
16.55	0.014600	0.008350	0.235920	0.120610	0.132960	0.245190
16.56	0.015500	0.007550	0.215910	0.109855	0.133430	0.249410
16.57	0.014500	0.005350	0.233590	0.097525	0.146390	0.259255
16.58	0.014700	0.005000	0.218140	0.108495	0.141970	0.263945
16.59	0.012500	0.005600	0.222300	0.089590	0.143610	0.273605
16.6	0.015600	0.007200	0.211920	0.095720	0.153720	0.288050
16.61	0.016200	0.008200	0.208660	0.104690	0.159710	0.277990
16.62	0.015800	0.009300	0.199940	0.100320	0.130170	0.274525
16.63	0.016000	0.011100	0.213110	0.087915	0.152870	0.276435
16.64	0.015800	0.008750	0.202010	0.091335	0.152280	0.277880
16.65	0.017500	0.011000	0.203590	0.092535	0.151440	0.296660
16.66	0.016300	0.008800	0.190950	0.112065	0.145110	0.286235
16.67	0.014600	0.008100	0.190230	0.088425	0.147850	0.276105
16.68	0.013400	0.005700	0.198070	0.090300	0.164050	0.289000
16.69	0.013400	0.008850	0.191350	0.102305	0.147200	0.275260
16.7	0.013600	0.009850	0.195930	0.091455	0.145320	0.278925
16.71	0.014400	0.008950	0.193960	0.094495	0.130840	0.282580
16.72	0.013200	0.008250	0.189920	0.095005	0.130630	0.271885
16.73	0.015400	0.006800	0.189670	0.097280	0.143850	0.257340
16.74	0.014900	0.010350	0.190410	0.103840	0.160170	0.275975
16.75	0.014300	0.007350	0.196720	0.095880	0.126700	0.266835
16.76	0.012600	0.006800	0.199680	0.120930	0.144670	0.294930
16.77	0.012600	0.008050	0.198540	0.113010	0.153800	0.296810
16.78	0.017600	0.020900	0.206870	0.108125	0.134790	0.275785
16.79	0.013200	0.010300	0.198240	0.108760	0.155620	0.298185
16.8	0.014000	0.006650	0.198350	0.110260	0.160310	0.290950
16.81	0.015100	0.007000	0.191110	0.109050	0.163630	0.290345
16.82	0.014500	0.008150	0.199750	0.114015	0.188470	0.311145
16.83	0.015000	0.008300	0.211170	0.117845	0.177460	0.292615
16.84	0.013600	0.007850	0.211450	0.122135	0.172070	0.255320
16.85	0.011900	0.005850	0.240720	0.140350	0.200060	0.265410
16.86	0.011700	0.007800	0.213420	0.120940	0.167620	0.257330
16.87	0.013400	0.005350	0.237880	0.140965	0.160210	0.249125
16.88	0.012200	0.006250	0.232250	0.114610	0.177610	0.234735
16.89	0.010900	0.006800	0.234280	0.152380	0.168460	0.253895
16.9	0.011700	0.007100	0.240270	0.137695	0.151370	0.254715
16.91	0.017000	0.016700	0.218830	0.174805	0.163850	0.280615
16.92	0.015500	0.011950	0.260240	0.189505	0.143370	0.275710
16.93	0.015600	0.011800	0.259690	0.179815	0.164600	0.278130
16.94	0.014000	0.009250	0.237260	0.169040	0.171810	0.274450
16.95	0.015900	0.011700	0.266900	0.191200	0.139120	0.292550
16.96	0.016200	0.007750	0.239760	0.174260	0.153560	0.291200
16.97	0.012500	0.007300	0.257590	0.151970	0.178400	0.314960
16.98	0.011300	0.005100	0.236520	0.142405	0.196760	0.329050
16.99	0.012100	0.006250	0.225850	0.111080	0.198830	0.327665
17	0.012400	0.008200	0.235920	0.129800	0.183850	0.324040
17.01	0.011800	0.006600	0.221610	0.119180	0.177070	0.298760
17.02	0.012200	0.006650	0.218200	0.123165	0.178820	0.302710
17.03	0.009800	0.008000	0.225930	0.128815	0.189390	0.327805
17.04	0.010000	0.007050	0.229110	0.132570	0.140350	0.284050
17.05	0.014400	0.005750	0.230990	0.145700	0.143480	0.276215
17.06	0.013200	0.004900	0.233770	0.140845	0.123990	0.258360
17.07	0.012500	0.007200	0.242120	0.148575	0.155710	0.269340
17.08	0.013100	0.006000	0.239590	0.138835	0.142620	0.266600
17.09	0.011800	0.007800	0.243930	0.155730	0.141810	0.263300
17.1	0.011900	0.010000	0.249900	0.158570	0.118720	0.254195
17.11	0.009200	0.008000	0.250990	0.176860	0.104350	0.251035
17.12	0.011400	0.008250	0.257900	0.206185	0.101480	0.242125
17.13	0.012700	0.012200	0.267840	0.211090	0.100500	0.238835
17.14	0.013200	0.012400	0.266190	0.193640	0.082700	0.249460
17.15	0.011900	0.012250	0.266230	0.216710	0.093380	0.249295
17.16	0.012800	0.011550	0.253680	0.223980	0.082300	0.246885
17.17	0.013600	0.010800	0.253960	0.219705	0.092350	0.245390
17.18	0.016100	0.010650	0.264420	0.200065	0.099010	0.248745
17.19	0.013500	0.011050	0.252600	0.200600	0.101060	0.243165
17.2	0.013200	0.010400	0.251850	0.188800	0.101930	0.242180
17.21	0.013900	0.010050	0.244240	0.183410	0.090240	0.247085
17.22	0.011600	0.008600	0.242790	0.160345	0.102850	0.256155
17.23	0.009800	0.009500	0.224590	0.167165	0.104150	0.261015
17.24	0.012400	0.009800	0.225930	0.152195	0.107260	0.256835
17.25	0.010000	0.008200	0.231930	0.137250	0.105770	0.262625
17.26	0.007200	0.008350	0.199540	0.125455	0.097060	0.248345
17.27	0.008000	0.007650	0.210660	0.115770	0.102740	0.250450
17.28	0.008200	0.007450	0.184660	0.114575	0.101370	0.256555
17.29	0.009400	0.008000	0.190700	0.094290	0.092640	0.250625
17.3	0.011800	0.008300	0.197270	0.098940	0.096720	0.244920
17.31	0.012600	0.010200	0.190380	0.089510	0.097780	0.247445
17.32	0.008200	0.008400	0.177920	0.084290	0.093400	0.254875
17.33	0.008300	0.007450	0.173540	0.089630	0.095000	0.253240
17.34	0.011600	0.010850	0.180460	0.085950	0.100100	0.244665
17.35	0.010300	0.008450	0.181960	0.095235	0.104890	0.255290
17.36	0.010000	0.005900	0.184120	0.080820	0.111410	0.257660
17.37	0.010800	0.007150	0.178000	0.079915	0.130500	0.262435
17.38	0.012000	0.007450	0.187730	0.084975	0.147720	0.268560
17.39	0.009800	0.007400	0.170960	0.071095	0.150980	0.275900
17.4	0.011400	0.007850	0.184020	0.083025	0.136840	0.274065
17.41	0.009000	0.007450	0.169930	0.071545	0.153090	0.270050
17.42	0.009100	0.008650	0.175260	0.071820	0.124890	0.245285
17.43	0.009700	0.008000	0.176610	0.077055	0.135460	0.249875
17.44	0.011300	0.007900	0.164470	0.085710	0.136090	0.259625
17.45	0.010800	0.008400	0.181260	0.079725	0.115030	0.245640
17.46	0.012200	0.011300	0.163270	0.088650	0.122890	0.248870
17.47	0.009100	0.008300	0.176850	0.091835	0.116810	0.246660
17.48	0.008800	0.008850	0.179030	0.095565	0.100360	0.236310
17.49	0.009700	0.007350	0.193180	0.099775	0.098620	0.234940
17.5	0.013400	0.007900	0.190410	0.105190	0.112940	0.252755
17.51	0.009700	0.007100	0.183010	0.096820	0.110050	0.244065
17.52	0.007500	0.006350	0.184810	0.125450	0.094220	0.238425
17.53	0.008400	0.007100	0.183040	0.125860	0.095150	0.245650
17.54	0.010700	0.009250	0.180510	0.126880	0.101250	0.248755
17.55	0.011100	0.010850	0.209740	0.123040	0.100760	0.236800
17.56	0.009500	0.006500	0.199390	0.131225	0.104060	0.237440
17.57	0.008600	0.007300	0.215110	0.119225	0.107520	0.241895
17.58	0.014700	0.014750	0.212260	0.148830	0.099240	0.241980
17.59	0.011900	0.013250	0.224530	0.152010	0.086540	0.254100
17.6	0.010500	0.011350	0.226810	0.154215	0.093590	0.256245
17.61	0.010400	0.010600	0.212290	0.163835	0.086220	0.252375
17.62	0.010700	0.010900	0.228220	0.144555	0.087300	0.242370
17.63	0.011000	0.011550	0.227190	0.171980	0.101450	0.250070
17.64	0.009700	0.008450	0.240590	0.163005	0.103450	0.259075
17.65	0.010400	0.008450	0.221080	0.163630	0.134760	0.298940
17.66	0.011400	0.007000	0.232230	0.147660	0.181890	0.347345
17.67	0.009600	0.008650	0.228050	0.146730	0.178360	0.379865
17.68	0.008300	0.006400	0.233030	0.124755	0.181370	0.374545
17.69	0.010100	0.007500	0.223780	0.129375	0.169300	0.364970
17.7	0.009000	0.006850	0.230000	0.129615	0.150150	0.305805
17.71	0.008400	0.004750	0.228450	0.120900	0.137940	0.287765
17.72	0.008200	0.004450	0.232380	0.119235	0.133130	0.279960
17.73	0.008700	0.007050	0.234860	0.123900	0.114430	0.258765
17.74	0.011000	0.007650	0.226880	0.118455	0.133100	0.271850
17.75	0.010100	0.006800	0.234850	0.160185	0.102360	0.262605
17.76	0.009200	0.006150	0.251100	0.172875	0.114140	0.242010
17.77	0.007900	0.006000	0.266080	0.180795	0.089380	0.221840
17.78	0.012600	0.011700	0.271620	0.202240	0.086250	0.222160
17.79	0.011900	0.009000	0.290570	0.242950	0.083200	0.218660
17.8	0.009100	0.008800	0.259400	0.250485	0.073990	0.216995
17.81	0.010200	0.009800	0.266820	0.244875	0.092160	0.214125
17.82	0.009300	0.009700	0.258510	0.233130	0.095820	0.221155
17.83	0.012700	0.012400	0.255660	0.236490	0.121210	0.234810
17.84	0.015600	0.017250	0.256480	0.226530	0.128190	0.241800
17.85	0.015100	0.016400	0.245300	0.222200	0.129020	0.267775
17.86	0.014500	0.014600	0.229600	0.177090	0.163900	0.337075
17.87	0.014000	0.012350	0.215780	0.172980	0.145660	0.265315
17.88	0.013000	0.013200	0.213220	0.149530	0.150490	0.262260
17.89	0.013700	0.015150	0.208950	0.122485	0.106670	0.223210
17.9	0.017600	0.016500	0.209890	0.140165	0.115440	0.227260
17.91	0.015700	0.017950	0.189850	0.116930	0.107720	0.219665
17.92	0.016600	0.016650	0.210590	0.122845	0.110600	0.224235
17.93	0.016700	0.013400	0.204210	0.114745	0.099990	0.220340
17.94	0.016600	0.010300	0.202290	0.104705	0.100170	0.213990
17.95	0.014500	0.008450	0.220410	0.117120	0.090280	0.221610
17.96	0.017100	0.011800	0.205340	0.104750	0.083270	0.219415
17.97	0.010200	0.007500	0.210400	0.102565	0.099950	0.215870
17.98	0.009900	0.007200	0.197610	0.097535	0.096220	0.212970
17.99	0.010500	0.008250	0.203150	0.097690	0.085020	0.211915
18	0.009600	0.006050	0.201550	0.105140	0.079860	0.266620
18.01	0.009000	0.006200	0.198100	0.086490	0.073790	0.255640
18.02	0.012900	0.010700	0.193640	0.092450	0.092750	0.237695
18.03	0.010700	0.007650	0.186160	0.077000	0.106210	0.250150
18.04	0.011900	0.007450	0.181830	0.086105	0.112840	0.253325
18.05	0.012100	0.006150	0.186600	0.078880	0.106250	0.257425
18.06	0.010700	0.005200	0.164420	0.079900	0.118270	0.259125
18.07	0.012000	0.006550	0.172350	0.083290	0.111410	0.255190
18.08	0.010400	0.007050	0.175680	0.073740	0.124700	0.241375
18.09	0.010100	0.005200	0.172080	0.081940	0.129640	0.238635
18.1	0.009300	0.004150	0.182030	0.081020	0.127730	0.211390
18.11	0.011200	0.006350	0.195300	0.077420	0.118430	0.185245
18.12	0.008800	0.005050	0.178770	0.092555	0.123460	0.178720
18.13	0.008800	0.006300	0.182580	0.062170	0.110720	0.184265
18.14	0.007200	0.004450	0.179400	0.077825	0.097430	0.203770
18.15	0.006800	0.005300	0.201510	0.079310	0.102290	0.215420
18.16	0.009000	0.006150	0.191950	0.082185	0.096770	0.185425
18.17	0.010700	0.005100	0.213520	0.079220	0.101250	0.203475
18.18	0.007100	0.004950	0.187120	0.076475	0.098120	0.201755
18.19	0.008100	0.003800	0.212710	0.091810	0.097350	0.208570
18.2	0.010300	0.011900	0.201390	0.087640	0.096920	0.214075
18.21	0.008900	0.006700	0.201310	0.094115	0.101990	0.215785
18.22	0.007000	0.004750	0.195740	0.104980	0.074660	0.216005
18.23	0.007400	0.005100	0.199020	0.089880	0.091280	0.221350
18.24	0.006400	0.003850	0.201190	0.098270	0.080970	0.233395
18.25	0.005500	0.004250	0.193460	0.091685	0.078580	0.222835
18.26	0.005200	0.004700	0.179730	0.107705	0.083150	0.237485
18.27	0.006900	0.005450	0.191770	0.089010	0.073660	0.235420
18.28	0.006400	0.004900	0.178980	0.109805	0.077840	0.223320
18.29	0.008100	0.007700	0.197100	0.099410	0.087030	0.226285
18.3	0.008600	0.005100	0.173880	0.104760	0.081330	0.227045
18.31	0.009700	0.004700	0.181320	0.096035	0.079270	0.227390
18.32	0.011800	0.007450	0.188930	0.098530	0.097460	0.238255
18.33	0.010400	0.007600	0.177900	0.096265	0.099550	0.231225
18.34	0.010400	0.008350	0.180760	0.099100	0.093140	0.242945
18.35	0.008000	0.006400	0.197620	0.105765	0.081920	0.246615
18.36	0.011100	0.013750	0.174640	0.105345	0.097150	0.236540
18.37	0.012600	0.012300	0.185270	0.113140	0.106950	0.250010
18.38	0.010100	0.008800	0.176190	0.106875	0.108240	0.238115
18.39	0.008600	0.007350	0.202770	0.153690	0.104340	0.224795
18.4	0.007800	0.006700	0.189290	0.141990	0.113180	0.235515
18.41	0.009400	0.009050	0.194420	0.147255	0.101300	0.233505
18.42	0.010500	0.008800	0.211370	0.169635	0.082150	0.232280
18.43	0.014100	0.016350	0.221390	0.188250	0.095240	0.241505
18.44	0.011400	0.010500	0.243290	0.219725	0.101180	0.244630
18.45	0.014900	0.015400	0.244530	0.201945	0.091420	0.257420
18.46	0.011000	0.006900	0.225350	0.209930	0.091870	0.258425
18.47	0.011700	0.008400	0.240550	0.223725	0.094070	0.242005
18.48	0.009700	0.008700	0.212160	0.181145	0.091280	0.242200
18.49	0.009700	0.009200	0.226630	0.150300	0.100560	0.250445
18.5	0.010300	0.006600	0.229850	0.149830	0.099060	0.239375
18.51	0.010000	0.010750	0.221320	0.157230	0.111300	0.238235
18.52	0.013600	0.011450	0.212870	0.147690	0.100240	0.242345
18.53	0.010100	0.008700	0.186780	0.134305	0.101070	0.244130
18.54	0.011100	0.009600	0.197940	0.126530	0.097940	0.240000
18.55	0.009900	0.009250	0.192800	0.127280	0.115500	0.236580
18.56	0.009200	0.006200	0.189220	0.139040	0.103530	0.240665
18.57	0.008500	0.006550	0.199720	0.139005	0.110300	0.228650
18.58	0.008600	0.007100	0.191570	0.127245	0.104300	0.224230
18.59	0.008100	0.005600	0.197290	0.125290	0.098910	0.216825
18.6	0.010400	0.009250	0.195580	0.102655	0.106210	0.202060
18.61	0.011600	0.009300	0.193680	0.120935	0.113090	0.183920
18.62	0.010400	0.009250	0.208020	0.114670	0.111850	0.183940
18.63	0.010900	0.008500	0.188860	0.116005	0.115440	0.215985
18.64	0.011400	0.008050	0.215350	0.125250	0.118270	0.191165
18.65	0.010400	0.006250	0.199490	0.116960	0.121710	0.197230
18.66	0.009400	0.009950	0.201870	0.118955	0.122880	0.213135
18.67	0.008100	0.007950	0.200930	0.116730	0.111290	0.211490
18.68	0.010800	0.014200	0.212160	0.112360	0.111840	0.202615
18.69	0.011500	0.014250	0.220900	0.132435	0.110170	0.221865
18.7	0.012300	0.017600	0.220980	0.113520	0.093730	0.213165
18.71	0.012000	0.017500	0.212070	0.128870	0.089960	0.208275
18.72	0.011200	0.018500	0.223650	0.139455	0.101720	0.213230
18.73	0.011800	0.019450	0.212550	0.140260	0.101200	0.214465
18.74	0.012700	0.020450	0.214750	0.138040	0.106820	0.203920
18.75	0.013000	0.018550	0.209880	0.138845	0.099580	0.209285
18.76	0.010700	0.018250	0.223360	0.164625	0.103750	0.215750
18.77	0.009600	0.016900	0.205510	0.152090	0.101360	0.222465
18.78	0.009000	0.017750	0.217700	0.161260	0.086620	0.217700
18.79	0.009100	0.016750	0.210000	0.166550	0.085340	0.209100
18.8	0.008600	0.016350	0.208870	0.161175	0.091650	0.216105
18.81	0.007600	0.014150	0.210280	0.163685	0.096450	0.220140
18.82	0.007300	0.013550	0.222520	0.177235	0.108210	0.212355
18.83	0.008100	0.013250	0.214140	0.151535	0.108600	0.215890
18.84	0.007800	0.011700	0.208670	0.172865	0.101710	0.214980
18.85	0.009600	0.010700	0.195670	0.156660	0.089570	0.211065
18.86	0.006600	0.010000	0.187700	0.155105	0.109820	0.213065
18.87	0.010500	0.013050	0.197770	0.165605	0.116660	0.230970
18.88	0.008500	0.012100	0.191700	0.138870	0.121050	0.227210
18.89	0.005500	0.008250	0.197410	0.154925	0.124300	0.231255
18.9	0.005800	0.006650	0.182190	0.124100	0.117730	0.223800
18.91	0.006100	0.005950	0.189950	0.135500	0.093060	0.220520
18.92	0.006700	0.006050	0.189470	0.125540	0.103160	0.204900
18.93	0.008100	0.008850	0.185230	0.120715	0.086470	0.207150
18.94	0.006100	0.006100	0.191580	0.128090	0.076550	0.218160
18.95	0.005800	0.006400	0.191980	0.129705	0.084830	0.219775
18.96	0.008600	0.007300	0.179700	0.114640	0.092260	0.216050
18.97	0.008400	0.007200	0.204170	0.123705	0.110890	0.221025
18.98	0.009100	0.008800	0.184750	0.121235	0.097800	0.231510
18.99	0.008400	0.007450	0.192880	0.114690	0.083110	0.213810
19	0.007800	0.006200	0.194730	0.109545	0.086300	0.221275
19.01	0.006900	0.005500	0.192990	0.111935	0.087350	0.227210
19.02	0.007400	0.005300	0.185430	0.132750	0.080780	0.221895
19.03	0.006300	0.004600	0.184820	0.119035	0.097590	0.228905
19.04	0.005900	0.003750	0.195600	0.126595	0.104820	0.236710
19.05	0.005500	0.003250	0.188580	0.104575	0.088020	0.238620
19.06	0.009500	0.008500	0.203460	0.117150	0.096720	0.237745
19.07	0.008500	0.006350	0.204720	0.147570	0.100260	0.248000
19.08	0.006300	0.004500	0.185340	0.126480	0.089790	0.249115
19.09	0.006900	0.005350	0.191400	0.131045	0.085060	0.256305
19.1	0.005400	0.004550	0.181570	0.115655	0.073530	0.233155
19.11	0.004700	0.004000	0.197170	0.132480	0.080510	0.229070
19.12	0.004300	0.002200	0.186830	0.126740	0.084700	0.226265
19.13	0.004500	0.002150	0.183380	0.115230	0.079800	0.214040
19.14	0.004600	0.003550	0.190690	0.116010	0.078220	0.221560
19.15	0.005900	0.003300	0.183860	0.119300	0.080890	0.220675
19.16	0.007500	0.003500	0.200430	0.125975	0.068240	0.204990
19.17	0.008200	0.004150	0.189240	0.123900	0.072240	0.209765
19.18	0.008000	0.005850	0.194550	0.107265	0.071860	0.213825
19.19	0.008500	0.005600	0.200000	0.112435	0.068070	0.224200
19.2	0.007400	0.004150	0.196160	0.100110	0.070880	0.222560
19.21	0.010300	0.003200	0.191670	0.099845	0.065480	0.220885
19.22	0.008800	0.004850	0.183270	0.104150	0.062250	0.233360
19.23	0.008900	0.005150	0.185390	0.112090	0.073380	0.236965
19.24	0.009800	0.005200	0.186820	0.099355	0.063170	0.236585
19.25	0.009100	0.007500	0.192310	0.117460	0.089370	0.232355
19.26	0.006700	0.003250	0.193380	0.106460	0.080150	0.238355
19.27	0.008300	0.003800	0.200200	0.122090	0.082660	0.248600
19.28	0.010200	0.004750	0.189870	0.103820	0.092120	0.247275
19.29	0.009700	0.005050	0.203990	0.113855	0.102550	0.253350
19.3	0.013100	0.006250	0.194860	0.124380	0.079550	0.246170
19.31	0.012600	0.005850	0.191790	0.120915	0.092290	0.250335
19.32	0.013200	0.005500	0.188860	0.118265	0.105930	0.259685
19.33	0.016900	0.016550	0.187270	0.119100	0.107200	0.253140
19.34	0.012900	0.009700	0.189970	0.124715	0.103580	0.258355
19.35	0.011200	0.010250	0.188500	0.112265	0.099180	0.256635
19.36	0.011700	0.008450	0.192730	0.108695	0.089760	0.242180
19.37	0.009400	0.008000	0.182710	0.110520	0.094640	0.248820
19.38	0.012500	0.009050	0.173130	0.097870	0.092760	0.247750
19.39	0.011900	0.008450	0.186940	0.090855	0.092640	0.237525
19.4	0.013500	0.007500	0.179220	0.111635	0.094160	0.253390
19.41	0.011700	0.007650	0.171580	0.090205	0.095870	0.256595
19.42	0.011500	0.008000	0.176540	0.099460	0.103770	0.252170
19.43	0.009300	0.005650	0.171310	0.075770	0.113130	0.257560
19.44	0.009000	0.004700	0.185670	0.097310	0.111000	0.254590
19.45	0.010100	0.004550	0.187210	0.075415	0.104830	0.245115
19.46	0.007600	0.005950	0.181540	0.087505	0.123960	0.248190
19.47	0.007700	0.006600	0.186440	0.077305	0.102780	0.247645
19.48	0.008000	0.006250	0.183530	0.087545	0.117510	0.251505
19.49	0.009700	0.007000	0.203070	0.079815	0.116190	0.251380
19.5	0.011900	0.007850	0.180780	0.073910	0.132600	0.257435
19.51	0.007900	0.006500	0.186980	0.072315	0.112790	0.255435
19.52	0.010900	0.011450	0.187800	0.074835	0.115640	0.253585
19.53	0.010500	0.007550	0.176820	0.069095	0.106140	0.247305
19.54	0.008300	0.005750	0.201490	0.074560	0.098960	0.245710
19.55	0.009100	0.007550	0.186570	0.072870	0.109830	0.260480
19.56	0.009600	0.007900	0.193650	0.073400	0.077360	0.245455
19.57	0.007300	0.005250	0.183200	0.071220	0.083960	0.228245
19.58	0.010600	0.007400	0.186660	0.070525	0.081820	0.235430
19.59	0.012100	0.008950	0.181610	0.057455	0.077510	0.220950
19.6	0.010300	0.007050	0.181770	0.084115	0.083600	0.225345
19.61	0.010600	0.007450	0.173450	0.053235	0.090640	0.228115
19.62	0.009300	0.004500	0.180120	0.083790	0.084160	0.230220
19.63	0.008800	0.006750	0.171150	0.056870	0.092550	0.221460
19.64	0.009900	0.005150	0.176690	0.079325	0.071300	0.215830
19.65	0.011900	0.006300	0.174560	0.075000	0.075260	0.231690
19.66	0.009200	0.005900	0.171300	0.090280	0.085040	0.221485
19.67	0.009900	0.008200	0.169250	0.077855	0.086110	0.218145
19.68	0.010900	0.007150	0.177460	0.083175	0.077080	0.225145
19.69	0.008200	0.004700	0.176640	0.077485	0.073490	0.225480
19.7	0.009200	0.004200	0.154260	0.090650	0.077060	0.218850
19.71	0.006400	0.004050	0.166650	0.086295	0.086110	0.223845
19.72	0.005300	0.003250	0.167580	0.084135	0.088250	0.233200
19.73	0.009600	0.005850	0.164150	0.080870	0.087580	0.233440
19.74	0.008000	0.003250	0.166370	0.090170	0.089900	0.238615
19.75	0.009600	0.005900	0.156520	0.089530	0.081190	0.236905
19.76	0.009000	0.006350	0.170690	0.079600	0.067300	0.230200
19.77	0.007400	0.007150	0.163690	0.094700	0.064680	0.230175
19.78	0.008400	0.005300	0.166440	0.080835	0.073120	0.224735
19.79	0.011300	0.006900	0.174910	0.083910	0.072940	0.201705
19.8	0.010100	0.005400	0.164630	0.088805	0.098240	0.219120
19.81	0.008500	0.005100	0.175480	0.090000	0.106090	0.197825
19.82	0.006800	0.004450	0.193350	0.079850	0.111800	0.193440
19.83	0.007800	0.005000	0.188990	0.078460	0.101960	0.198225
19.84	0.009200	0.003650	0.182630	0.076630	0.100470	0.189650
19.85	0.010400	0.008350	0.187120	0.087660	0.094320	0.177585
19.86	0.010700	0.012550	0.200100	0.086980	0.098350	0.192325
19.87	0.010200	0.012650	0.203070	0.116740	0.071380	0.204190
19.88	0.010200	0.010000	0.201950	0.100815	0.067960	0.193430
19.89	0.010500	0.006500	0.212160	0.121130	0.078490	0.200585
19.9	0.008400	0.005400	0.200430	0.115180	0.073960	0.202305
19.91	0.008400	0.004050	0.187780	0.092220	0.065110	0.194940
19.92	0.008000	0.005900	0.183700	0.113165	0.070720	0.210975
19.93	0.008400	0.004700	0.191660	0.115865	0.063330	0.213310
